,district,district_lat,district_long,venue,venue_lat,venue_long,venue_category
0,Altstadt - Lehel,48.1378285,11.5745823,Marienplatz,48.1371253550687,11.5754829819069,Plaza
1,Altstadt - Lehel,48.1378285,11.5745823,Fischbrunnen,48.13721054807242,11.57604728180553,Fountain
2,Altstadt - Lehel,48.1378285,11.5745823,Alois Dallmayr,48.1384687,11.5773721,Gourmet Shop
3,Altstadt - Lehel,48.1378285,11.5745823,Kustermann,48.13624185951994,11.57489743951907,Department Store
4,Altstadt - Lehel,48.1378285,11.5745823,St. Peter,48.13653033744336,11.575615102948722,Church
5,Altstadt - Lehel,48.1378285,11.5745823,La Burrita,48.136143,11.574489,Burrito Place
6,Altstadt - Lehel,48.1378285,11.5745823,Hirmer,48.138023229321696,11.572046157913082,Men's Store
7,Altstadt - Lehel,48.1378285,11.5745823,Galeria Gourmet,48.13743238817685,11.573216827217955,Gourmet Shop
8,Altstadt - Lehel,48.1378285,11.5745823,Viktualienmarkt,48.13507038347566,11.576456000245226,Farmers Market
9,Altstadt - Lehel,48.1378285,11.5745823,Chocolaterie Beluga,48.135749958121224,11.575775742530823,Café
10,Altstadt - Lehel,48.1378285,11.5745823,Manufactum,48.138775642303514,11.577317676699028,Department Store
11,Altstadt - Lehel,48.1378285,11.5745823,Kilians Irish Pub,48.13871994658476,11.574555957384717,Irish Pub
12,Altstadt - Lehel,48.1378285,11.5745823,Augustiner Klosterwirt,48.138649448058345,11.572527009723416,German Restaurant
13,Altstadt - Lehel,48.1378285,11.5745823,Hugendubel,48.136869,11.575373,Bookstore
14,Altstadt - Lehel,48.1378285,11.5745823,Bayerische Staatsoper,48.139639167418856,11.578933024720754,Opera House
15,Altstadt - Lehel,48.1378285,11.5745823,KONEN,48.135988897495956,11.573053777439032,Clothing Store
16,Altstadt - Lehel,48.1378285,11.5745823,Sweet Spot,48.135765,11.577575,Coffee Shop
17,Altstadt - Lehel,48.1378285,11.5745823,Kunsthalle München,48.14028,11.576025,Art Museum
18,Altstadt - Lehel,48.1378285,11.5745823,Bite Delite,48.13999643231038,11.57507175739173,Café
19,Altstadt - Lehel,48.1378285,11.5745823,Biergarten am Viktualienmarkt,48.1351936744121,11.576364766282014,Beer Garden
20,Altstadt - Lehel,48.1378285,11.5745823,Burberry,48.1398056,11.5765944,Boutique
21,Altstadt - Lehel,48.1378285,11.5745823,mymuesli Laden,48.13535742016771,11.576714414351619,Organic Grocery
22,Altstadt - Lehel,48.1378285,11.5745823,ARAN Fünf Höfe,48.1407145021652,11.576498919834604,Café
23,Altstadt - Lehel,48.1378285,11.5745823,LODENFREY München am Dom,48.13951472220955,11.574043332628872,Clothing Store
24,Altstadt - Lehel,48.1378285,11.5745823,Max-Joseph-Platz,48.13981660939763,11.577886082977775,Plaza
25,Altstadt - Lehel,48.1378285,11.5745823,Elly Seidl,48.13941018983618,11.575511915288066,Candy Store
26,Altstadt - Lehel,48.1378285,11.5745823,Kaffeerösterei Viktualienmarkt,48.13466483623243,11.576274633407591,Coffee Shop
27,Altstadt - Lehel,48.1378285,11.5745823,Rindermarkt,48.13609857914366,11.573914758665321,Plaza
28,Altstadt - Lehel,48.1378285,11.5745823,Nationaltheater München,48.139599002217864,11.579207038303139,Opera House
29,Altstadt - Lehel,48.1378285,11.5745823,Cotidiano,48.14020195075453,11.570149077211648,Restaurant
30,Altstadt - Lehel,48.1378285,11.5745823,Bar Centrale,48.136821,11.579873,Café
31,Altstadt - Lehel,48.1378285,11.5745823,Sababa,48.13474777433371,11.577250105813546,Falafel Restaurant
32,Altstadt - Lehel,48.1378285,11.5745823,Cortiina Hotel,48.136804,11.57945,Hotel
33,Altstadt - Lehel,48.1378285,11.5745823,ZWICKL Gastlichkeit am Viktualienmarkt,48.135239996292604,11.577249325837808,German Restaurant
34,Altstadt - Lehel,48.1378285,11.5745823,MAELU,48.140983,11.576729,Café
35,Altstadt - Lehel,48.1378285,11.5745823,St. Michael,48.13843576216555,11.570351323465532,Church
36,Altstadt - Lehel,48.1378285,11.5745823,Fisch Witte,48.13499942195012,11.577124967645538,Fish Market
37,Altstadt - Lehel,48.1378285,11.5745823,Mandarin Oriental Munich,48.1375384,11.5808394,Hotel
38,Altstadt - Lehel,48.1378285,11.5745823,Asamkirche (St. Johann Nepomuk),48.135053450258326,11.569746277160712,Church
39,Altstadt - Lehel,48.1378285,11.5745823,Andechser am Dom,48.138302,11.573778,Bavarian Restaurant
40,Altstadt - Lehel,48.1378285,11.5745823,Tian,48.134471281616335,11.575988337894875,Vegetarian / Vegan Restaurant
41,Altstadt - Lehel,48.1378285,11.5745823,Hotel Bayerischer Hof,48.14052909038794,11.572937965393066,Hotel
42,Altstadt - Lehel,48.1378285,11.5745823,BAR ALPINA im Schuster,48.136362,11.574146,Coffee Shop
43,Altstadt - Lehel,48.1378285,11.5745823,Pusser's,48.1385001084952,11.58042637623221,Cocktail Bar
44,Altstadt - Lehel,48.1378285,11.5745823,Luigino's Feinkost,48.13458446640428,11.576376207123353,Sandwich Place
45,Altstadt - Lehel,48.1378285,11.5745823,Atelier,48.14071703858972,11.573577308112533,Restaurant
46,Altstadt - Lehel,48.1378285,11.5745823,Tiffany & Co.,48.1397295,11.5771842,Jewelry Store
47,Altstadt - Lehel,48.1378285,11.5745823,Venchi Gelato,48.134563,11.574657,Ice Cream Shop
48,Altstadt - Lehel,48.1378285,11.5745823,Caspar Plautz,48.134683,11.576058,Snack Place
49,Altstadt - Lehel,48.1378285,11.5745823,Fünf Höfe,48.14015749153649,11.575260843998763,Shopping Mall
50,Altstadt - Lehel,48.1378285,11.5745823,Schmalznudel - Café Frischhut,48.13485770889897,11.57478317963125,Café
51,Altstadt - Lehel,48.1378285,11.5745823,Louis Vuitton München Residenzpost,48.1392483,11.5776474,Boutique
52,Altstadt - Lehel,48.1378285,11.5745823,Promenadeplatz,48.14057375939713,11.572025573433445,Plaza
53,Altstadt - Lehel,48.1378285,11.5745823,La Piazza,48.134408,11.574506,Italian Restaurant
54,Altstadt - Lehel,48.1378285,11.5745823,The High,48.13310102633997,11.572938966191533,Cocktail Bar
55,Altstadt - Lehel,48.1378285,11.5745823,Soda. Bücher und Magazine.,48.13328702311629,11.575602049295162,Bookstore
56,Altstadt - Lehel,48.1378285,11.5745823,Schneider Bräuhaus,48.136378,11.578446,Bavarian Restaurant
57,Altstadt - Lehel,48.1378285,11.5745823,Wir Machen Cupcakes,48.13382604172554,11.575904442407115,Cupcake Shop
58,Altstadt - Lehel,48.1378285,11.5745823,Odeonsplatz,48.14243330316378,11.577561989688498,Plaza
59,Altstadt - Lehel,48.1378285,11.5745823,Déjà Bu?,48.133000923225836,11.576824084909108,Wine Bar
60,Altstadt - Lehel,48.1378285,11.5745823,Hofbräuhaus Kunstmühle,48.137534532722555,11.581236038265352,Convenience Store
61,Altstadt - Lehel,48.1378285,11.5745823,Antiquarium,48.14066812614426,11.578907704824815,Historic Site
62,Altstadt - Lehel,48.1378285,11.5745823,Hotel Vier Jahreszeiten Kempinski,48.13891754964023,11.5817750364508,Hotel
63,Altstadt - Lehel,48.1378285,11.5745823,Oberpollinger,48.13883839775806,11.567608724407961,Department Store
64,Altstadt - Lehel,48.1378285,11.5745823,Wirtshaus zum Straubinger,48.13376,11.574418,Bavarian Restaurant
65,Altstadt - Lehel,48.1378285,11.5745823,Weinhaus Neuner,48.137694048832856,11.568339898611708,German Restaurant
66,Altstadt - Lehel,48.1378285,11.5745823,Japanische Feinkost Mikado (美門日本食料品店),48.13612614,11.56873183,Gourmet Shop
67,Altstadt - Lehel,48.1378285,11.5745823,Little London,48.13556217405231,11.58096107013997,Steakhouse
68,Altstadt - Lehel,48.1378285,11.5745823,Platzl Hotel,48.137823218511954,11.578919222011917,Hotel
69,Altstadt - Lehel,48.1378285,11.5745823,Residenztheater,48.14003,11.579444,Theater
70,Altstadt - Lehel,48.1378285,11.5745823,Am Platzl,48.13794674909772,11.58001603107073,Plaza
71,Altstadt - Lehel,48.1378285,11.5745823,Schenk's frischgepresste Säfte,48.13475278801831,11.576493714924183,Juice Bar
72,Altstadt - Lehel,48.1378285,11.5745823,Deutsche Eiche,48.132737720062856,11.576228804885833,Hotel
73,Altstadt - Lehel,48.1378285,11.5745823,emilo DER LADEN,48.13274672200201,11.57772565162265,Coffee Shop
74,Altstadt - Lehel,48.1378285,11.5745823,Ringlers,48.134097,11.568302,Sandwich Place
75,Altstadt - Lehel,48.1378285,11.5745823,Residenz,48.14128433160972,11.57901091617532,Palace
76,Altstadt - Lehel,48.1378285,11.5745823,OOH BABY I LIKE IT RAW,48.134023,11.5804,Café
77,Altstadt - Lehel,48.1378285,11.5745823,Jazzbar Vogler,48.13357594848553,11.577693513766253,Jazz Club
78,Altstadt - Lehel,48.1378285,11.5745823,Hofbräuhaus,48.13747954411829,11.580080766955437,Bavarian Restaurant
79,Altstadt - Lehel,48.1378285,11.5745823,Herzog,48.1402785102349,11.569027304649353,Restaurant
80,Altstadt - Lehel,48.1378285,11.5745823,Hofgarten,48.143052722308155,11.579954624176025,Garden
81,Altstadt - Lehel,48.1378285,11.5745823,LUX Restaurant & Bar,48.137192629910224,11.578747037199207,Restaurant
82,Altstadt - Lehel,48.1378285,11.5745823,Der Kleine Flo,48.136377370815815,11.568074962466302,Burger Joint
83,Altstadt - Lehel,48.1378285,11.5745823,L'Osteria,48.14020252510911,11.567706174851432,Trattoria/Osteria
84,Altstadt - Lehel,48.1378285,11.5745823,Brenner,48.13955529524648,11.580923550636928,Steakhouse
85,Altstadt - Lehel,48.1378285,11.5745823,El Gaucho,48.13451230952982,11.577663602938813,Argentinian Restaurant
86,Altstadt - Lehel,48.1378285,11.5745823,Derag Livinghotel Am Viktualienmarkt,48.13421847172378,11.575501470895166,Hotel
87,Altstadt - Lehel,48.1378285,11.5745823,Wittelsbacher Platz,48.14307968132669,11.57599910195933,Plaza
88,Altstadt - Lehel,48.1378285,11.5745823,Gärtnerplatz,48.131675848276025,11.576063540534292,Plaza
89,Altstadt - Lehel,48.1378285,11.5745823,Globetrotter,48.134611,11.581879,Sporting Goods Shop
90,Altstadt - Lehel,48.1378285,11.5745823,Jivamukti Yoga,48.132713062593794,11.578842409245226,Yoga Studio
91,Altstadt - Lehel,48.1378285,11.5745823,Lezizel Manti,48.13246176882227,11.57494885111496,Manti Place
92,Altstadt - Lehel,48.1378285,11.5745823,The Victorian House am Viktualienmarkt,48.13427,11.577563,English Restaurant
93,Altstadt - Lehel,48.1378285,11.5745823,TeeGschwendner,48.135398,11.569455,Tea Room
94,Altstadt - Lehel,48.1378285,11.5745823,Walter & Benjamin,48.133342347356326,11.575409526583268,Wine Shop
95,Altstadt - Lehel,48.1378285,11.5745823,Bottega Veneta,48.13916300406704,11.580849387731519,Boutique
96,Altstadt - Lehel,48.1378285,11.5745823,Karlsplatz (Stachus),48.13932987428986,11.565486788749695,Plaza
97,Altstadt - Lehel,48.1378285,11.5745823,Patolli,48.134208031658936,11.56811426452607,Coffee Shop
98,Altstadt - Lehel,48.1378285,11.5745823,Maximiliansplatz,48.141935896251276,11.57137155532837,Park
99,Altstadt - Lehel,48.1378285,11.5745823,Cotidiano,48.1319099741037,11.575849037808501,Café
100,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Man versus Machine Coffee Roasters,48.130983,11.57114,Coffee Shop
101,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Tushita Teehaus,48.12983695446963,11.573066205898145,Tea Room
102,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Gärtnerplatz,48.131675848276025,11.576063540534292,Plaza
103,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Hoover & Floyd,48.129916037692,11.570584815734806,Café
104,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Bamyan Narges,48.13032,11.573597,Afghan Restaurant
105,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,The High,48.13310102633997,11.572938966191533,Cocktail Bar
106,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Pescheria,48.1303539518951,11.572947517274667,Seafood Restaurant
107,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Zephyr Bar,48.128963,11.576504,Cocktail Bar
108,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Cotidiano,48.1319099741037,11.575849037808501,Café
109,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,ALOF,48.129735,11.569742,Café
110,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Soda. Bücher und Magazine.,48.13328702311629,11.575602049295162,Bookstore
111,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Déjà Bu?,48.133000923225836,11.576824084909108,Wine Bar
112,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Lezizel Manti,48.13246176882227,11.57494885111496,Manti Place
113,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Götterspeise,48.12843497389374,11.569678502885262,Café
114,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Deutsche Eiche,48.132737720062856,11.576228804885833,Hotel
115,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Isarufer an der Reichenbachbrücke,48.12667017148517,11.576478481292725,Beach
116,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Soul Kitchen,48.129378,11.574427,Pizza Place
117,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Trachtenvogl,48.129223,11.575863,Café
118,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Gute Nacht Wurst,48.130958359171174,11.574861192090118,Currywurst Joint
119,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Eismeer,48.130467650055856,11.567265205292323,Ice Cream Shop
120,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,emilo DER LADEN,48.13274672200201,11.57772565162265,Coffee Shop
121,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Bergwolf,48.13013121189494,11.573424607434438,Fast Food Restaurant
122,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Aroma Kaffeebar,48.1303096484101,11.567336487677926,Café
123,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Wirtshaus zum Straubinger,48.13376,11.574418,Bavarian Restaurant
124,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Wir Machen Cupcakes,48.13382604172554,11.575904442407115,Cupcake Shop
125,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Loretta,48.131738,11.567864,Café
126,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,süßmund,48.12837359622403,11.5701535624806,Bistro
127,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Jessas,48.12640480966247,11.569964703622226,Ice Cream Shop
128,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Viktualienmarkt,48.13507038347566,11.576456000245226,Farmers Market
129,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,SHRN,48.132434,11.577078,Board Shop
130,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Kaffeerösterei Viktualienmarkt,48.13466483623243,11.576274633407591,Coffee Shop
131,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Bamyan Narges,48.1304871485241,11.570222641683186,Afghan Restaurant
132,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Cooperativa,48.12761115114301,11.569193627523282,Restaurant
133,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Asamkirche (St. Johann Nepomuk),48.135053450258326,11.569746277160712,Church
134,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Jivamukti Yoga,48.132713062593794,11.578842409245226,Yoga Studio
135,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,The Drunken Dragon Bar,48.13201678164722,11.567409992585,Asian Restaurant
136,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Zum Wolf,48.13044236028304,11.567264081817255,Bar
137,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Sababa,48.13474777433371,11.577250105813546,Falafel Restaurant
138,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Ringlers,48.134097,11.568302,Sandwich Place
139,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Pepenero,48.12973500317756,11.56996425707466,Italian Restaurant
140,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Palast der Winde,48.13006473862167,11.570157088641098,Indian Restaurant
141,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Venchi Gelato,48.134563,11.574657,Ice Cream Shop
142,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,The Italian Shot,48.129353,11.568362,Pizza Place
143,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Kiosk an der Reichenbachbrücke,48.127843316903736,11.576132308314552,Food & Drink Shop
144,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Jazzbar Vogler,48.13357594848553,11.577693513766253,Jazz Club
145,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,sushi + soul,48.12834377091918,11.570716866702657,Sushi Restaurant
146,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Biergarten am Viktualienmarkt,48.1351936744121,11.576364766282014,Beer Garden
147,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Eiscafé Al Teatro,48.13282790792138,11.576186184998564,Ice Cream Shop
148,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Königsquelle,48.13203729441726,11.58028531763387,German Restaurant
149,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Caspar Plautz,48.134683,11.576058,Snack Place
150,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Chi Thu,48.128251,11.576091,Vietnamese Restaurant
151,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Palau,48.13163352982786,11.566556580750653,Spanish Restaurant
152,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Fisch Witte,48.13499942195012,11.577124967645538,Fish Market
153,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Hey Luigi!,48.128838,11.568269,Italian Restaurant
154,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,mymuesli Laden,48.13535742016771,11.576714414351619,Organic Grocery
155,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Schmalznudel - Café Frischhut,48.13485770889897,11.57478317963125,Café
156,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,ZWICKL Gastlichkeit am Viktualienmarkt,48.135239996292604,11.577249325837808,German Restaurant
157,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Chocolaterie Beluga,48.135749958121224,11.575775742530823,Café
158,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Kustermann,48.13624185951994,11.57489743951907,Department Store
159,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Kleinschmecker,48.134659170093826,11.573565235533085,German Restaurant
160,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Zum Goldenen Kalb,48.13447561436798,11.575174146799045,Steakhouse
161,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Schwarzer Hahn,48.126036262155075,11.578710199182508,Pub
162,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Vollaths,48.132374,11.567191,Café
163,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,La Burrita,48.136143,11.574489,Burrito Place
164,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,OOH BABY I LIKE IT RAW,48.134023,11.5804,Café
165,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Patolli,48.134208031658936,11.56811426452607,Coffee Shop
166,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Sweet Spot,48.135765,11.577575,Coffee Shop
167,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Pacific Times,48.131835,11.579584,Cocktail Bar
168,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Marienplatz,48.1371253550687,11.5754829819069,Plaza
169,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Xaver's,48.134004,11.579692,Bavarian Restaurant
170,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Café Maria,48.126360951036474,11.570037210448179,Café
171,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,St. Peter,48.13653033744336,11.575615102948722,Church
172,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Sendlinger Tor,48.133702710737936,11.567109876417671,Monument / Landmark
173,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,KONEN,48.135988897495956,11.573053777439032,Clothing Store
174,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Andy's Krablergarten,48.13247478824163,11.56694253387582,Bavarian Restaurant
175,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Fischbrunnen,48.13721054807242,11.57604728180553,Fountain
176,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Asia Cusine,48.133113338644584,11.576659888641254,Asian Restaurant
177,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Da Me Caffè,48.13141372062304,11.58138559290448,Bistro
178,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Schenk's frischgepresste Säfte,48.13475278801831,11.576493714924183,Juice Bar
179,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Frühlingsanlagen,48.123595547195606,11.574799522052803,Park
180,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,The Victorian House am Viktualienmarkt,48.13427,11.577563,English Restaurant
181,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,El Gaucho,48.13451230952982,11.577663602938813,Argentinian Restaurant
182,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Corleone,48.13390505625579,11.565089152623303,Art Gallery
183,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Deutsches Museum,48.130105029199896,11.583646277056236,Science Museum
184,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Cafe Hüller,48.12690344179393,11.578967625295803,Café
185,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Rindermarkt,48.13609857914366,11.573914758665321,Plaza
186,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,DuDu,48.131074,11.566295,Vietnamese Restaurant
187,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Globetrotter,48.134611,11.581879,Sporting Goods Shop
188,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Japanische Feinkost Mikado (美門日本食料品店),48.13612614,11.56873183,Gourmet Shop
189,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Bar Centrale,48.136821,11.579873,Café
190,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Galeria Gourmet,48.13743238817685,11.573216827217955,Gourmet Shop
191,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Cortiina Hotel,48.136804,11.57945,Hotel
192,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Little London,48.13556217405231,11.58096107013997,Steakhouse
193,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,NamGiao 31,48.129168,11.562307,Vietnamese Restaurant
194,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Hugendubel,48.136869,11.575373,Bookstore
195,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Couch Club,48.12698,11.570234,Bar
196,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,TeeGschwendner,48.135398,11.569455,Tea Room
197,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Kennedy's Irish Bar & Restaurant,48.13410057544268,11.567233142186316,Irish Pub
198,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,Melina Merkouri,48.127801,11.561448,Greek Restaurant
199,Ludwigsvorstadt - Isarvorstadt,48.1303398,11.5733658,BAR ALPINA im Schuster,48.136362,11.574146,Coffee Shop
200,Maxvorstadt,48.1510916,11.5624179,Drunken Cow Bar & Grill,48.1496381442721,11.560806375261373,Steakhouse
201,Maxvorstadt,48.1510916,11.5624179,Ionion,48.15168271182972,11.564572995369087,Grilled Meat Restaurant
202,Maxvorstadt,48.1510916,11.5624179,Sim Sim,48.150206,11.563655,Falafel Restaurant
203,Maxvorstadt,48.1510916,11.5624179,Maßmannpark,48.15270820886737,11.559416477791137,Park
204,Maxvorstadt,48.1510916,11.5624179,Takumi,48.153233,11.560949,Ramen Restaurant
205,Maxvorstadt,48.1510916,11.5624179,Chaos Computer Club,48.153617723362835,11.560833784220813,Arcade
206,Maxvorstadt,48.1510916,11.5624179,Stadion an der Schleißheimer Straße,48.15398102017554,11.561073209273824,Sports Bar
207,Maxvorstadt,48.1510916,11.5624179,The Munich Readery,48.15316567459167,11.565674248055549,Bookstore
208,Maxvorstadt,48.1510916,11.5624179,Volkstheater,48.14779895744014,11.560289874722967,Theater
209,Maxvorstadt,48.1510916,11.5624179,Joon,48.15094,11.565307,Café
210,Maxvorstadt,48.1510916,11.5624179,Von&Zu,48.14788490114521,11.565157718365803,Café
211,Maxvorstadt,48.1510916,11.5624179,Heinrich Matters,48.14931030176174,11.566003327352876,Café
212,Maxvorstadt,48.1510916,11.5624179,boxwerk,48.15242610303142,11.562456615923603,Martial Arts School
213,Maxvorstadt,48.1510916,11.5624179,Café Jasmin,48.14998167331142,11.56360954461916,Café
214,Maxvorstadt,48.1510916,11.5624179,Vorhoelzer Forum,48.14833025949782,11.567714192451895,Event Space
215,Maxvorstadt,48.1510916,11.5624179,Bowls & Blenders,48.14757622583565,11.56191861485422,Café
216,Maxvorstadt,48.1510916,11.5624179,Happy Fildjan,48.14981185883623,11.560176612629803,Restaurant
217,Maxvorstadt,48.1510916,11.5624179,Viethaus,48.15460259102769,11.56078523397582,Vietnamese Restaurant
218,Maxvorstadt,48.1510916,11.5624179,Städtische Galerie im Lenbachhaus,48.14676098325046,11.563528776168823,Art Museum
219,Maxvorstadt,48.1510916,11.5624179,Eclipse Grillbar,48.1526966445145,11.563192420612062,Israeli Restaurant
220,Maxvorstadt,48.1510916,11.5624179,Taverna Lakis,48.15468047176395,11.566709217079666,Taverna
221,Maxvorstadt,48.1510916,11.5624179,Rooftop Bar TU München,48.148311,11.568174,Roof Deck
222,Maxvorstadt,48.1510916,11.5624179,Königsplatz,48.14650327493638,11.565577983856201,Plaza
223,Maxvorstadt,48.1510916,11.5624179,Lamingtons Bakery,48.155346,11.561664,Bakery
224,Maxvorstadt,48.1510916,11.5624179,Treemans,48.14994054332501,11.558199735749819,Coffee Shop
225,Maxvorstadt,48.1510916,11.5624179,Il Mulino,48.15427001738938,11.567889375645777,Italian Restaurant
226,Maxvorstadt,48.1510916,11.5624179,Nasca Café,48.15076574062385,11.56554679832557,Peruvian Restaurant
227,Maxvorstadt,48.1510916,11.5624179,Staatliches Museum Ägyptischer Kunst,48.14726961267973,11.568494201498734,History Museum
228,Maxvorstadt,48.1510916,11.5624179,Steinheil 16,48.14985961872328,11.564046945721179,German Restaurant
229,Maxvorstadt,48.1510916,11.5624179,Ballabeni Icecream Werkstatt,48.145623,11.558332,Ice Cream Shop
230,Maxvorstadt,48.1510916,11.5624179,Görreshof,48.15617242768478,11.561936623190075,Bavarian Restaurant
231,Maxvorstadt,48.1510916,11.5624179,Shandiz,48.14644194793621,11.559034412291275,Middle Eastern Restaurant
232,Maxvorstadt,48.1510916,11.5624179,Cinema Filmtheater,48.148412633964504,11.553055601935696,Indie Movie Theater
